template_id,pattern,pattern_nomal,sample_log,version,is_active,semantic_info,advise,created_at,updated_at,source
1479,"^ego_motion_tf->Cam6InCam4\(\)\.ypr_ \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_tf->Cam6InCam4\(\)\.ypr_ \(NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_tf->Cam6InCam4().ypr_ (NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动变换：cam6到cam4的偏航俯仰横滚角,,2025/12/6 17:30,2025/12/6 17:30,langchain
1486,"^ego_motion_tf->Cam6InCam4\(\)\.translation_valid_ \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_tf->Cam6InCam4\(\)\.translation_valid_ \(NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_tf->Cam6InCam4().translation_valid_ (NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动变换：cam6到cam4的有效平移向量,,2025/12/6 17:30,2025/12/6 17:30,langchain
1484,"^ego_motion_tf->Cam6InCam4\(\)\.translation_ \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_tf->Cam6InCam4\(\)\.translation_ \(NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_tf->Cam6InCam4().translation_ (NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动变换：cam6到cam4的平移向量,,2025/12/6 17:30,2025/12/6 17:30,langchain
1488,"^ego_motion_tf->Cam6InCam4\(\)\.rotation_ wxyz\([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_tf->Cam6InCam4\(\)\.rotation_ wxyz\(NUMNUM, NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_tf->Cam6InCam4().rotation_ wxyz(NUMNUM, NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动变换：cam6到cam4的旋转四元数,,2025/12/6 17:30,2025/12/6 17:30,langchain
1480,"^ego_motion_tf->Cam4InEgo\(\)\.ypr_valid_ \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_tf->Cam4InEgo\(\)\.ypr_valid_ \(NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_tf->Cam4InEgo().ypr_valid_ (NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动变换：cam4到ego的有效偏航俯仰横滚角,,2025/12/6 17:30,2025/12/6 17:30,langchain
1478,"^ego_motion_tf->Cam4InEgo\(\)\.ypr_ \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_tf->Cam4InEgo\(\)\.ypr_ \(NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_tf->Cam4InEgo().ypr_ (NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动变换：cam4到ego的偏航俯仰横滚角,,2025/12/6 17:30,2025/12/6 17:30,langchain
1485,"^ego_motion_tf->Cam4InEgo\(\)\.translation_valid_ \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_tf->Cam4InEgo\(\)\.translation_valid_ \(NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_tf->Cam4InEgo().translation_valid_ (NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动变换：cam4到ego的有效平移向量,,2025/12/6 17:30,2025/12/6 17:30,langchain
1483,"^ego_motion_tf->Cam4InEgo\(\)\.translation_ \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_tf->Cam4InEgo\(\)\.translation_ \(NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_tf->Cam4InEgo().translation_ (NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动变换：cam4到ego的平移向量,,2025/12/6 17:30,2025/12/6 17:30,langchain
1487,"^ego_motion_tf->Cam4InEgo\(\)\.rotation_ wxyz\([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_tf->Cam4InEgo\(\)\.rotation_ wxyz\(NUMNUM, NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_tf->Cam4InEgo().rotation_ wxyz(NUMNUM, NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动变换：cam4到ego的旋转四元数,,2025/12/6 17:30,2025/12/6 17:30,langchain
1473,^ego_motion_tf_buffer size [-+]?(?:\d+.\d*|.\d+|\d+)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$,^ego_motion_tf_buffer size NUMNUM\(tid:NUMNUM\)$,ego_motion_tf_buffer size NUMNUM(tid:NUMNUM),1,1,自车运动变换缓存大小及线程ID,,2025/12/6 17:30,2025/12/6 17:30,langchain
1477,"^ego_motion_input cam6_in_cam4_t \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_input cam6_in_cam4_t \(NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_input cam6_in_cam4_t (NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动输入：cam6到cam4的平移变换,,2025/12/6 17:30,2025/12/6 17:30,langchain
1490,"^ego_motion_input cam4_r_cam6 q\(wxyz\)\([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\) ypr\([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^ego_motion_input cam4_r_cam6 q\(wxyz\)\(NUMNUM, NUMNUM, NUMNUM, NUMNUM\) ypr\(NUMNUM, NUMNUM, NUMNUM\)\(tid:NUMNUM\)$","ego_motion_input cam4_r_cam6 q(wxyz)(NUMNUM, NUMNUM, NUMNUM, NUMNUM) ypr(NUMNUM, NUMNUM, NUMNUM)(tid:NUMNUM)",1,1,自车运动输入：cam4到cam6的旋转四元数和欧拉角,,2025/12/6 17:30,2025/12/6 17:30,langchain
1493,"^ego_inside_slot:[-+]?(?:\d+.\d*|.\d+|\d+), slot_idx:[-+]?(?:\d+.\d*|.\d+|\d+), type:\[v:[-+]?(?:\d+.\d*|.\d+|\d+), p:[-+]?(?:\d+.\d*|.\d+|\d+)\],park_in_type:[-+]?(?:\d+.\d*|.\d+|\d+), spot_type:[-+]?(?:\d+.\d*|.\d+|\d+), entrance_edge:[-+]?(?:\d+.\d*|.\d+|\d+),road_head:\[[-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)\]. narrow_space [-+]?(?:\d+.\d*|.\d+|\d+)$","^ego_inside_slot:NUMNUM, slot_idx:NUMNUM, type:\[v:NUMNUM, p:NUMNUM\],park_in_type:NUMNUM, spot_type:NUMNUM, entrance_edge:NUMNUM,road_head:\[NUMNUM,NUMNUM\]. narrow_space NUMNUM$","ego_inside_slot:NUMNUM, slot_idx:NUMNUM, type:[v:NUMNUM, p:NUMNUM],park_in_type:NUMNUM, spot_type:NUMNUM, entrance_edge:NUMNUM,road_head:[NUMNUM,NUMNUM]. narrow_space NUMNUM",1,1,自车在泊车位内的状态信息，包括车位索引、类型、空间等,,2025/12/6 17:30,2025/12/6 17:30,langchain
1489,"^ego_d_on_cur_lane: [-+]?(?:\d+.\d*|.\d+|\d+), angel_diff_abs: [-+]?(?:\d+.\d*|.\d+|\d+), refresh_maintain_target_lane: [-+]?(?:\d+.\d*|.\d+|\d+)$","^ego_d_on_cur_lane: NUMNUM, angel_diff_abs: NUMNUM, refresh_maintain_target_lane: NUMNUM$","ego_d_on_cur_lane: NUMNUM, angel_diff_abs: NUMNUM, refresh_maintain_target_lane: NUMNUM",1,1,自车在当前车道上的距离、绝对角度差和刷新目标车道状态,,2025/12/6 17:30,2025/12/6 17:30,langchain
1476,"^ego nn dec time: [-+]?(?:\d+.\d*|.\d+|\d+), mot nn dec time: [-+]?(?:\d+.\d*|.\d+|\d+), diff: [-+]?(?:\d+.\d*|.\d+|\d+)$","^ego nn dec time: NUMNUM, mot nn dec time: NUMNUM, diff: NUMNUM$","ego nn dec time: NUMNUM, mot nn dec time: NUMNUM, diff: NUMNUM",1,1,自车和MOT神经网络解码耗时及差值,,2025/12/6 17:30,2025/12/6 17:30,langchain
1471,^ego ff transfer fail [-+]?(?:\d+.\d*|.\d+|\d+)$,^ego ff transfer fail NUMNUM$,ego ff transfer fail NUMNUM,1,1,自车前馈转换失败,检查前馈转换模块的输入与配置,2025/12/6 17:30,2025/12/6 17:30,langchain
415,^EGL: addr [-+]?(?:\d+.\d*|.\d+|\d+) (RGBA )?CURRENTFB is  [-+]?(?:\d+.\d*|.\d+|\d+)$,^EGL: addr NUMNUM (RGBA )?CURRENTFB is  NUMNUM$,EGL: addr NUMNUM CURRENTFB is  NUMNUM,1,1,EGL 帧缓冲地址或格式信息,,2025/12/6 16:31,2025/12/6 16:31,langchain
1470,"^e = [-+]?(?:\d+.\d*|.\d+|\d+), last_e = [-+]?(?:\d+.\d*|.\d+|\d+)$","^e = NUMNUM, last_e = NUMNUM$","e = NUMNUM, last_e = NUMNUM",1,1,当前误差与上次误差值,,2025/12/6 17:30,2025/12/6 17:30,langchain
1468,^dviz service called$,^dviz service called$,dviz service called,1,1,可视化服务被调用,,2025/12/6 17:30,2025/12/6 17:30,langchain
1472,"^dumped avg Pos\([-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)\),[-+]?(?:\d+.\d*|.\d+|\d+)$","^dumped avg Pos\(NUMNUM,NUMNUM\),NUMNUM$","dumped avg Pos(NUMNUM,NUMNUM),NUMNUM",1,1,输出的平均位置坐标和时间戳,,2025/12/6 17:30,2025/12/6 17:30,langchain
1416,^dump success! buffer size is [-+]?(?:\d+.\d*|.\d+|\d+)$,^dump success! buffer size is NUMNUM$,dump success! buffer size is NUMNUM,1,1,内存转储成功，并输出缓冲区大小,,2025/12/6 17:27,2025/12/6 17:27,langchain
1420,^dump buffer success! buffer size is [-+]?(?:\d+.\d*|.\d+|\d+)$,^dump buffer success! buffer size is NUMNUM$,dump buffer success! buffer size is NUMNUM,1,1,缓冲区转储成功，并输出大小,,2025/12/6 17:27,2025/12/6 17:27,langchain
1435,^dt:[-+]?(?:\d+.\d*|.\d+|\d+) preview_s:[-+]?(?:\d+.\d*|.\d+|\d+) preview_x:[-+]?(?:\d+.\d*|.\d+|\d+) preview_y:[-+]?(?:\d+.\d*|.\d+|\d+) delta_x:[-+]?(?:\d+.\d*|.\d+|\d+) cos_angle:[-+]?(?:\d+.\d*|.\d+|\d+) delta_y:[-+]?(?:\d+.\d*|.\d+|\d+) sin_angle:[-+]?(?:\d+.\d*|.\d+|\d+)$,^dt:NUMNUM preview_s:NUMNUM preview_x:NUMNUM preview_y:NUMNUM delta_x:NUMNUM cos_angle:NUMNUM delta_y:NUMNUM sin_angle:NUMNUM$,dt:NUMNUM preview_s:NUMNUM preview_x:NUMNUM preview_y:NUMNUM delta_x:NUMNUM cos_angle:NUMNUM delta_y:NUMNUM sin_angle:NUMNUM,1,1,预览轨迹的多种参数信息，包括时间、弧长、坐标和角度,,2025/12/6 17:27,2025/12/6 17:27,langchain
1431,"^dsar general_switch_state: [-+]?(?:\d+.\d*|.\d+|\d+), hmi_\.driver_cfg\.waiting_zone_enable: [-+]?(?:\d+.\d*|.\d+|\d+)$","^dsar general_switch_state: NUMNUM, hmi_\.driver_cfg\.waiting_zone_enable: NUMNUM$","dsar general_switch_state: NUMNUM, hmi_.driver_cfg.waiting_zone_enable: NUMNUM",1,1,DSAR 通用开关状态与 HMI 等待区使能状态,,2025/12/6 17:27,2025/12/6 17:27,langchain
1413,^dsar general_switch_num: [-+]?(?:\d+.\d*|.\d+|\d+)$,^dsar general_switch_num: NUMNUM$,dsar general_switch_num: NUMNUM,1,1,DSAR 通用开关编号,,2025/12/6 17:27,2025/12/6 17:27,langchain
405,"^DrivingService2: [\w_]+:[-+]?(?:\d+.\d*|.\d+|\d+)(?: [\w_]+:[-+]?(?:\d+.\d*|.\d+|\d+))* bypass_offset_to_lane_marker=[-+]?(?:\d+.\d*|.\d+|\d+) max_acc=[-+]?(?:\d+.\d*|.\d+|\d+), traffic_efficiency_sensitivity = [-+]?(?:\d+.\d*|.\d+|\d+)$","^DrivingService2: [\w_]+:NUMNUM(?: [\w_]+:NUMNUM)* bypass_offset_to_lane_marker=NUMNUM max_acc=NUMNUM, traffic_efficiency_sensitivity = NUMNUM$","DrivingService2: by_drive_to_fast_lane:NUMNUM by_avoiding_complex_scenario_road:NUMNUM by_avoiding_static_obstacle:NUMNUM by_merge:NUMNUM by_navigation:NUMNUM by_overtake:NUMNUM by_persuit_memory_route_path:NUMNUM bypass_offset_to_lane_marker=NUMNUM max_acc=NUMNUM, traffic_efficiency_sensitivity = NUMNUM",1,1,驾驶服务模块记录的行为决策计数值及配置参数，如绕行偏移、最大加速度和交通效率敏感性,,2025/12/6 16:30,2025/12/6 16:30,langchain
1426,^driving_style_pln: [-+]?(?:\d+.\d*|.\d+|\d+) path_request_pln: [-+]?(?:\d+.\d*|.\d+|\d+)$,^driving_style_pln: NUMNUM path_request_pln: NUMNUM$,driving_style_pln: NUMNUM path_request_pln: NUMNUM,1,1,驾驶风格与路径请求规划模式,,2025/12/6 17:27,2025/12/6 17:27,langchain
1428,"^driving_style raw_receive: [-+]?(?:\d+.\d*|.\d+|\d+), hmi assigned: [-+]?(?:\d+.\d*|.\d+|\d+)$","^driving_style raw_receive: NUMNUM, hmi assigned: NUMNUM$","driving_style raw_receive: NUMNUM, hmi assigned: NUMNUM",1,1,原始接收的驾驶风格与 HMI 分配的驾驶风格,,2025/12/6 17:27,2025/12/6 17:27,langchain
1427,"^driving navi links size is [-+]?(?:\d+.\d*|.\d+|\d+), daf_idx is [-+]?(?:\d+.\d*|.\d+|\d+)$","^driving navi links size is NUMNUM, daf_idx is NUMNUM$","driving navi links size is NUMNUM, daf_idx is NUMNUM",1,1,导航路段数量及默认索引,,2025/12/6 17:27,2025/12/6 17:27,langchain
1412,"^driver info, floor_num:[-+]?(?:\d+.\d*|.\d+|\d+) !$","^driver info, floor_num:NUMNUM !$","driver info, floor_num:NUMNUM !",1,1,驱动信息，包含楼层号,,2025/12/6 17:27,2025/12/6 17:27,langchain
382,^DriveMode:[-+]?(?:\d+.\d*|.\d+|\d+)$,^DriveMode:NUMNUM$,DriveMode:NUMNUM,1,1,记录当前驾驶模式编号,,2025/12/6 16:30,2025/12/6 16:30,langchain
381,^DriveDist:$,^DriveDist:$,DriveDist:,1,1,行驶距离日志标记,,2025/12/6 16:30,2025/12/6 16:30,langchain
1433,^download /mnt/dji/partitions/data/alam_data/experience_map/offline/[-+]?(?:\d+.\d*|.\d+|\d+) check and download success!$,^download /mnt/dji/partitions/data/alam_data/experience_map/offline/NUMNUM check and download success!$,download /mnt/dji/partitions/data/alam_data/experience_map/offline/NUMNUM check and download success!,1,1,离线经验地图文件检查并下载成功,,2025/12/6 17:27,2025/12/6 17:27,langchain
1429,"^dow_debug_info: [-+]?(?:\d+.\d*|.\d+|\d+) dow area trigger, but inactive, value:[-+]?(?:\d+.\d*|.\d+|\d+)$","^dow_debug_info: NUMNUM dow area trigger, but inactive, value:NUMNUM$","dow_debug_info: NUMNUM dow area trigger, but inactive, value:NUMNUM",1,1,DOW 区域触发但未激活的调试信息,,2025/12/6 17:27,2025/12/6 17:27,langchain
1423,"^dots size is [-+]?(?:\d+.\d*|.\d+|\d+), setto daf_idx is [-+]?(?:\d+.\d*|.\d+|\d+)$","^dots size is NUMNUM, setto daf_idx is NUMNUM$","dots size is NUMNUM, setto daf_idx is NUMNUM",1,1,决策点集合大小及设置的默认索引,,2025/12/6 17:27,2025/12/6 17:27,langchain
350,"^Dot: [-+]?(?:\d+.\d*|.\d+|\d+), lane: [-+]?(?:\d+.\d*|.\d+|\d+)$","^Dot: NUMNUM, lane: NUMNUM$","Dot: NUMNUM, lane: NUMNUM",1,1,记录车道内某个点的位置信息,,2025/12/6 16:28,2025/12/6 16:28,langchain
1430,"^dot related link id : [-+]?(?:\d+.\d*|.\d+|\d+), source : [-+]?(?:\d+.\d*|.\d+|\d+), change num : [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)$","^dot related link id : NUMNUM, source : NUMNUM, change num : NUMNUM, NUMNUM$","dot related link id : NUMNUM, source : NUMNUM, change num : NUMNUM, NUMNUM",1,1,决策点关联路段 ID、来源、变更次数及额外信息,,2025/12/6 17:27,2025/12/6 17:27,langchain
1422,"^dot related link id : [-+]?(?:\d+.\d*|.\d+|\d+), scene : [-+]?(?:\d+.\d*|.\d+|\d+)$","^dot related link id : NUMNUM, scene : NUMNUM$","dot related link id : NUMNUM, scene : NUMNUM",1,1,决策点关联的路段 ID 与场景编号,,2025/12/6 17:27,2025/12/6 17:27,langchain
1419,"^dot id : [-+]?(?:\d+.\d*|.\d+|\d+), dot related id : [-+]?(?:\d+.\d*|.\d+|\d+)$","^dot id : NUMNUM, dot related id : NUMNUM$","dot id : NUMNUM, dot related id : NUMNUM",1,1,决策点 ID 及其关联 ID,,2025/12/6 17:27,2025/12/6 17:27,langchain
1410,^dont need update match!$,^dont need update match!$,dont need update match!,1,1,匹配模块无需更新,,2025/12/6 17:27,2025/12/6 17:27,langchain
1409,^don't need to refresh !$,^don't need to refresh !$,don't need to refresh !,1,1,无需刷新提示,,2025/12/6 17:27,2025/12/6 17:27,langchain
348,^Do not diverge right\.$,^Do not diverge right\.$,Do not diverge right.,1,1,系统提示禁止向右变道或分叉,检查导航路径与交通规则，确认是否为合规指令,2025/12/6 16:28,2025/12/6 16:28,langchain
332,"^DMMNN: lat_override: [-+]?(?:\d+.\d*|.\d+|\d+) From dmm \[nn speed: [-+]?(?:\d+.\d*|.\d+|\d+)\], to pln \[nn path: [-+]?(?:\d+.\d*|.\d+|\d+), nn speed: [-+]?(?:\d+.\d*|.\d+|\d+)\]$","^DMMNN: lat_override: NUMNUM From dmm \[nn speed: NUMNUM\], to pln \[nn path: NUMNUM, nn speed: NUMNUM\]$","DMMNN: lat_override: NUMNUM From dmm [nn speed: NUMNUM], to pln [nn path: NUMNUM, nn speed: NUMNUM]",1,1,DMMNN模块延迟覆盖信息传递,,2025/12/6 16:26,2025/12/6 16:26,langchain
336,^DMasterStat: [a-z_]+ <<< .*$,^DMasterStat: [a-z_]+ <<< .*$,"DMasterStat: dji_avm <<< Total RegNodeNum: NUMNUM, UserManagerNode: NUMNUM, MasterManagerNode: NUMNUM Total RegSchedNum: NUMNUM ThreadPoolSched: STSched_NUMNUM ,BindNodeNum: NUMNUM ,WorkersNum: NUMNUM ,EvtPushHz: NUMNUM CacheNumAuto: true ,CacheMaxTimeoutHit: NUMNUM BindNodeList: AvmGraph, TaskCacheMgr Status: policy_num: NUMNUM ,cache_task: NUMNUM PolicyName: SatifyNum:: CacheByTaskNum: NUMNUM ,CacheByTimeout: NUMNUM ThreadPoolStatus Status: Working, group name:  ,TaskPushHz: NUMNUM TaskListQueue Status: in_service, CurrObjectSum: NUMNUM, MaxSize: NUMNUM PushSuccSum: NUMNUM, PushFailSum: NUMNUM, PopSum: NUMNUM, PushRate: NUMNUM WorkerThreadID: NUMNUM ,ThreadStatus: Waiting ,HandleTaskNum: NUMNUM SchedQueue Status: in_service, CurrObjectSum: NUMNUM, MaxSize: NUMNUM PushSuccSum: NUMNUM, PushFailSum: NUMNUM, PopSum: NUMNUM, PushRate: NUMNUM NodeEventQueue Status: in_service, CurrObjectSum: NUMNUM, MaxSize: NUMNUM",1,1,主控模块状态统计信息,,2025/12/6 16:26,2025/12/6 16:26,langchain
1421,"^dk number is [-+]?(?:\d+.\d*|.\d+|\d+), desired_speed is [-+]?(?:\d+.\d*|.\d+|\d+)$","^dk number is NUMNUM, desired_speed is NUMNUM$","dk number is NUMNUM, desired_speed is NUMNUM",1,1,决策点编号与期望速度,,2025/12/6 17:27,2025/12/6 17:27,langchain
1411,^dji_application running!$,^dji_application running!$,dji_application running!,1,1,DJI 应用程序正在运行,,2025/12/6 17:27,2025/12/6 17:27,langchain
352,^Diversion\[[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)\]$,^Diversion\[NUMNUM NUMNUM NUMNUM\]$,Diversion[NUMNUM NUMNUM NUMNUM],1,1,记录路线分叉的相关信息,,2025/12/6 16:28,2025/12/6 16:28,langchain
379,^DivergeLaneChangeSignal: .*$,^DivergeLaneChangeSignal: .*$,"DivergeLaneChangeSignal: status: Reset Status,is navigtaion diverge: NUMNUM, trajectory steer dir: NUMNUM(left vote: NUMNUM, right vote: NUMNUM), is left/right navigation LC signal:[NUMNUM, NUMNUM], last is diverge LC signal: NUMNUM",1,1,分流场景下的变道信号状态详情,,2025/12/6 16:29,2025/12/6 16:29,langchain
1414,^diverge_type:NOT consider [-+]?(?:\d+.\d*|.\d+|\d+)$,^diverge_type:NOT consider NUMNUM$,diverge_type:NOT consider NUMNUM,1,1,未考虑的分岔类型编号,,2025/12/6 17:27,2025/12/6 17:27,langchain
1415,"^diverge_left: [-+]?(?:\d+.\d*|.\d+|\d+), right: [-+]?(?:\d+.\d*|.\d+|\d+)$","^diverge_left: NUMNUM, right: NUMNUM$","diverge_left: NUMNUM, right: NUMNUM",1,1,左右分岔道路距离信息,,2025/12/6 17:27,2025/12/6 17:27,langchain
1437,"^diverge/merge left: [-+]?(?:\d+.\d*|.\d+|\d+), right: [-+]?(?:\d+.\d*|.\d+|\d+) clc\[[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)\], select_lane: \[[-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)\], nocd_turn: [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), notch: [-+]?(?:\d+.\d*|.\d+|\d+), offline_l: [-+]?(?:\d+.\d*|.\d+|\d+), r: [-+]?(?:\d+.\d*|.\d+|\d+),left_goal_point_valid: [-+]?(?:\d+.\d*|.\d+|\d+),righ_goal_point_valid: [-+]?(?:\d+.\d*|.\d+|\d+), under_left_gap_approch: [-+]?(?:\d+.\d*|.\d+|\d+), under_right_gap_approch: [-+]?(?:\d+.\d*|.\d+|\d+),is navigation\)$","^diverge/merge left: NUMNUM, right: NUMNUM clc\[NUMNUM NUMNUM\], select_lane: \[NUMNUM,NUMNUM\], nocd_turn: NUMNUM, NUMNUM, notch: NUMNUM, offline_l: NUMNUM, r: NUMNUM,left_goal_point_valid: NUMNUM,righ_goal_point_valid: NUMNUM, under_left_gap_approch: NUMNUM, under_right_gap_approch: NUMNUM,is navigation\)$","diverge/merge left: NUMNUM, right: NUMNUM clc[NUMNUM NUMNUM], select_lane: [NUMNUM,NUMNUM], nocd_turn: NUMNUM, NUMNUM, notch: NUMNUM, offline_l: NUMNUM, r: NUMNUM,left_goal_point_valid: NUMNUM,righ_goal_point_valid: NUMNUM, under_left_gap_approch: NUMNUM, under_right_gap_approch: NUMNUM,is navigation)",1,1,汇入/分岔场景的详细决策信息，包括车道选择、目标点有效性等,,2025/12/6 17:27,2025/12/6 17:27,langchain
358,"^Diverge distance:[-+]?(?:\d+.\d*|.\d+|\d+)\[m\], distance:[-+]?(?:\d+.\d*|.\d+|\d+)\[m\], mixed forks length:[-+]?(?:\d+.\d*|.\d+|\d+)\[m\]\.$","^Diverge distance:NUMNUM\[m\], distance:NUMNUM\[m\], mixed forks length:NUMNUM\[m\]\.$","Diverge distance:NUMNUM[m], distance:NUMNUM[m], mixed forks length:NUMNUM[m].",1,1,记录分叉路口的距离信息,,2025/12/6 16:28,2025/12/6 16:28,langchain
370,^Distance to route diverge: [-+]?(?:\d+.\d*|.\d+|\d+)$,^Distance to route diverge: NUMNUM$,Distance to route diverge: NUMNUM,1,1,到前方路线分流点的距离,,2025/12/6 16:29,2025/12/6 16:29,langchain
368,^Distance to road [a-z]+: [-+]?(?:\d+.\d*|.\d+|\d+)$,^Distance to road [a-z]+: NUMNUM$,Distance to road merge: NUMNUM,1,1,到前方特定道路类型（汇入、分流、变道）的距离,,2025/12/6 16:29,2025/12/6 16:29,langchain
353,^Distance to (road|lane|route) (diverge|decrease|increase): [-+]?(?:\d+.\d*|.\d+|\d+)$,^Distance to (road|lane|route) (diverge|decrease|increase): NUMNUM$,Distance to road diverge: NUMNUM,1,1,到道路/车道/路线变化点（分叉、变窄、变宽）的距离,,2025/12/6 16:28,2025/12/6 16:28,langchain
369,^Distance to lane [a-z]+: [-+]?(?:\d+.\d*|.\d+|\d+)$,^Distance to lane [a-z]+: NUMNUM$,Distance to lane decrease: NUMNUM,1,1,到前方车道线变化（减少、增加）的距离,,2025/12/6 16:29,2025/12/6 16:29,langchain
354,^Distance to highway to ramp is [-+]?(?:\d+.\d*|.\d+|\d+)$,^Distance to highway to ramp is NUMNUM$,Distance to highway to ramp is NUMNUM,1,1,到高速匝道的距离,,2025/12/6 16:28,2025/12/6 16:28,langchain
1408,^distance : [-+]?(?:\d+.\d*|.\d+|\d+)!$,^distance : NUMNUM!$,distance : NUMNUM!,1,1,距离信息输出,,2025/12/6 17:27,2025/12/6 17:27,langchain
1424,^dist_vaild_stop_line_s_by_intersection: [-+]?(?:\d+.\d*|.\d+|\d+)$,^dist_vaild_stop_line_s_by_intersection: NUMNUM$,dist_vaild_stop_line_s_by_intersection: NUMNUM,1,1,到路口有效停止线的距离,,2025/12/6 17:27,2025/12/6 17:27,langchain
